Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine
2000667,"C.L.D. SAND & GRAVEL, INC.",Construction Sand and Gravel,Abandoned,10/16/2000,Surface
2000669,B & K Pit And Mill,Construction Sand and Gravel,Abandoned,6/4/1985,Surface
2000670,Lennox Gravel Crusher,Construction Sand and Gravel,Intermittent,10/15/2021,Surface
2000673,Bentley Sand & Gravel Organic Soil,Construction Sand and Gravel,Intermittent,7/19/2019,Surface
2000675,Washburn Road Pit,Construction Sand and Gravel,Abandoned,4/25/1994,Surface
2000676,Bichler Pit,Construction Sand and Gravel,Intermittent,10/1/2024,Surface
2000677,Ontonagon County Pits - Amber Lake,Construction Sand and Gravel,Abandoned,6/17/1986,Surface
2000678,Boichot Howe Road Pit,Construction Sand and Gravel,Abandoned,7/28/1995,Surface
2000680,Heavy Media Plant,Construction Sand and Gravel,Intermittent,12/26/1978,Surface
2000682,Interstate Aggregates Inc,Construction Sand and Gravel,Abandoned,7/15/2013,Surface
2000683,CEDAR RAPIDS #443,Construction Sand and Gravel,Intermittent,4/15/2018,Surface
2000692,Plant #1,Construction Sand and Gravel,Intermittent,3/11/1976,Surface
2000695,CLARK FARM,Construction Sand and Gravel,Abandoned,9/14/1998,Surface
2000696,Kalamazoo,Construction Sand and Gravel,Active,4/15/2014,Surface
2000697,Contractors Sand And Gravel,Construction Sand and Gravel,Abandoned,9/17/1979,Surface
2000698,Newark Aggregate & Landscape Supply Inc,Construction Sand and Gravel,Abandoned,6/5/2024,Surface
2000700,D & J Gravel Company,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2000701,Smith Pit,Construction Sand and Gravel,Abandoned,9/5/1985,Surface
2000702,Jenison Pit,Construction Sand and Gravel,Active,4/15/2019,Surface
2000705,De Vries Pit,Construction Sand and Gravel,Abandoned,5/2/1994,Surface
2000706,"RUSE'S SAND & GRAVEL, INC.",Construction Sand and Gravel,Abandoned,7/22/2011,Surface
2000708,Tekonsha Pit,Construction Sand and Gravel,Abandoned,3/23/1988,Surface
2000710,Fenton Gravel Company Incorporated,Construction Sand and Gravel,Abandoned,3/18/1994,Surface
2000712,Fiser Sand & Gravel,Construction Sand and Gravel,Abandoned,3/20/1979,Surface
2000714,Fleming Gravel Incorporated-Portable Pla,Construction Sand and Gravel,Abandoned,12/17/1993,Surface
2000715,Portable Crusher No 107,Construction Sand and Gravel,Abandoned,12/4/1985,Surface
2000718,Fuoss Pit,Construction Sand and Gravel,Abandoned,3/13/2024,Surface
2000725,Ogemaw County Pit,Construction Sand and Gravel,Abandoned,3/24/1983,Surface
2000727,PLANT #8-MAYNARD RD.,Construction Sand and Gravel,Abandoned,6/16/1997,Surface
2000728,Plant No 5,Construction Sand and Gravel,Abandoned,4/7/1980,Facility
2000729,PLANT #14-PLAINFIELD,Construction Sand and Gravel,Abandoned,12/4/1997,Surface
2000731,Linden Pit,Construction Sand and Gravel,Abandoned,10/2/2024,Surface
2000733,Plant No 1,Construction Sand and Gravel,Abandoned,4/7/1987,Surface
2000734,GRONLUND PIT AND MILL,Construction Sand and Gravel,Abandoned,6/17/1997,Surface
2000735,Holmberg Pit,Construction Sand and Gravel,Abandoned,7/17/1995,Surface
2000738,Plant 3 HWP62 Sleet Road Pit,Construction Sand and Gravel,Abandoned,8/19/2009,Surface
2000739,Hersey Sand & Gravel,Construction Sand and Gravel,Abandoned,5/31/1988,Surface
2000741,Holly Sand and Gravel,Construction Sand and Gravel,Active,4/16/2012,Surface
2000745,Mason Pit,Construction Sand and Gravel,Abandoned,7/20/1979,Surface
2000746,"Huizenga Gravel Co, Inc.",Construction Sand and Gravel,Active,4/15/2023,Surface
2000750,Silver Creek Pit,Construction Sand and Gravel,Abandoned,8/30/1993,Surface
2000756,PIONEER CRUSHER,Construction Sand and Gravel,Abandoned,5/13/1999,Surface
2000759,Cedar Rapids Plant,Construction Sand and Gravel,Abandoned,7/26/1989,Surface
2000761,Croton Pit,Construction Sand and Gravel,Abandoned,5/16/1991,Surface
2000764,Kiell Pit,Construction Sand and Gravel,Active,5/14/2015,Surface
2000767,Chelsea Plant ,Construction Sand and Gravel,Abandoned,9/30/2024,Surface
2000768,"Koenig Materials, LLC",Construction Sand and Gravel,Intermittent,2/23/2010,Surface
2000770,Cava Aggregate,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2000771,Dunbar Excavating Incorporated,Construction Sand and Gravel,Abandoned,12/18/1986,Surface
2000773,LYON SAND & GRAVEL,Construction Sand and Gravel,Abandoned,6/15/2001,Surface
2000776,Marsack Pit & Mill,Construction Sand and Gravel,Abandoned,1/15/2014,Surface
2000777,Manley Brothers Bridgman South Plant,Construction Sand and Gravel,Abandoned,6/15/1989,Surface
2000782,GOGEBIC COUNTY PITS,Construction Sand and Gravel,Abandoned,9/22/1998,Surface
2000783,Mickelson Sand & Gravel,Construction Sand and Gravel,Abandoned,11/30/1992,Surface
2000784,Wilson Pit,Construction Sand and Gravel,Active,4/15/2018,Surface
2000785,Miller'S Pit,Construction Sand and Gravel,Abandoned,6/14/1993,Surface
2000788,MORGAN SAND & GRAVEL CO.,Construction Sand and Gravel,Abandoned,7/28/1997,Surface
2000789,RAVENNA GRAVEL,Construction Sand and Gravel,Abandoned,11/18/2010,Surface
2000793,Milford-New Hudson,Construction Sand and Gravel,Abandoned,12/3/2006,Surface
2000794,MILFORD-WALKER,Construction Sand and Gravel,Abandoned,1/28/1999,Surface
2000796,Niles Sand & Gravel,Construction Sand and Gravel,Abandoned,8/25/2004,Surface
2000798,Pit #1,Construction Sand and Gravel,Abandoned,2/12/1996,Surface
2000802,Stationary Plant #127,Construction Sand and Gravel,Abandoned,6/10/1992,Surface
2000804,Kurtz Pit,Construction Sand and Gravel,Abandoned,7/24/1980,Surface
2000805,Andersonville Road Plant,Construction Sand and Gravel,Abandoned,8/28/1990,Surface
2000806,B & W Sand-N-Stone LLC,Construction Sand and Gravel,Intermittent,5/11/1978,Surface
2000807,"TayCon Properties, LLC",Construction Sand and Gravel,Abandoned,10/1/2010,Surface
2000808,PALMER PIT,Construction Sand and Gravel,Abandoned,10/21/2013,Surface
2000809,Pit No 1-Big Rapids Operation,Construction Sand and Gravel,Abandoned,2/20/1981,Surface
2000811,KASSON SAND & GRAVEL,Construction Sand and Gravel,Intermittent,8/17/1977,Surface
2000812,4th Street Pit,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2000813,Peterson Pit,Construction Sand and Gravel,Abandoned,11/7/1984,Surface
2000815,Paquin Pit and Mill,Construction Sand and Gravel,Abandoned,5/15/2009,Surface
2000816,Sleeth Road Plant #818,Construction Sand and Gravel,Abandoned,7/26/1993,Surface
2000819,Potterville Pit,Construction Sand and Gravel,Abandoned,2/20/1981,Surface
2000826,Boynton Pit,Construction Sand and Gravel,Abandoned,8/23/1983,Surface
2000828,St Louis Pit And Mill,Construction Sand and Gravel,Abandoned,3/16/1982,Surface
2000831,Salem Sand & Gravel,Construction Sand and Gravel,Abandoned,8/31/1996,Surface
2000834,Saginaw Gravel Pit,Construction Sand and Gravel,Abandoned,10/9/1981,Surface
2000846,"STANDARD AGGREGATES, INC.",Construction Sand and Gravel,Abandoned,12/23/1999,Surface
2000849,Skg - Hastings Pit,Construction Sand and Gravel,Abandoned,10/28/1994,Surface
2000850,Stoney Lake Sand And Gravel,Construction Sand and Gravel,Abandoned,7/3/1979,Surface
2000854,Tecumseh Gravel Company,Construction Sand and Gravel,Abandoned,12/13/1982,Surface
2000857,Thompson Pit,Construction Sand and Gravel,Abandoned,12/28/1993,Surface
2000860,Rose Pit,Construction Sand and Gravel,Abandoned,9/28/1982,Surface
2000862,Tuckey Dredge,Construction Sand and Gravel,Abandoned,11/8/1985,Surface
2000863,Underwood Gale Road Plant #4,Construction Sand and Gravel,Abandoned,2/23/1979,Surface
2000864,Bald Mt Plant #3,Construction Sand and Gravel,Abandoned,3/30/1984,Surface
2000867,Vollmer Sand & Gravel,Construction Sand and Gravel,Abandoned,9/30/1991,Surface
2000868,Tanton Pit And Mill,Construction Sand and Gravel,Abandoned,6/22/1979,Surface
2000872,Vella Pit,Construction Sand and Gravel,Active,10/15/2021,Surface
2000873,Redman Pit And Mill,Construction Sand and Gravel,Abandoned,11/30/1981,Surface
2000874,Webers Sand And Gravel,Construction Sand and Gravel,Abandoned,8/1/1979,Surface
2000876,WEST BRANCH CONCRETE,Construction Sand and Gravel,Abandoned,2/20/1997,Surface
2000878,ZUTPHEN PIT,Construction Sand and Gravel,Abandoned,8/3/2001,Surface
2000879,R W Meyer Pit & Mill,Construction Sand and Gravel,Abandoned,6/17/1981,Surface
2000880,Wheeler Pit,Construction Sand and Gravel,Active,11/17/2011,Surface
2000881,Whit-Pond Pit And Mill,Construction Sand and Gravel,Abandoned,7/19/1978,Surface
2000884,Scio Pit 6,Construction Sand and Gravel,Abandoned,3/25/1976,Surface
2000885,Davis Pit,Construction Sand and Gravel,Abandoned,8/26/1993,Surface
2000886,Cedar Rapids #1,Construction Sand and Gravel,Intermittent,6/30/1977,Surface
2000887,Austin Western Plant #1,Construction Sand and Gravel,Abandoned,7/29/1988,Surface
2000891,KILLINS PIT,Construction Sand and Gravel,Abandoned,1/31/2003,Surface
2000899,Miller Pit & Wash Plant,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2000901,Morgan No 1,Construction Sand and Gravel,Abandoned,10/17/1979,Surface
2000902,Rock Crete Products Pit,Construction Sand and Gravel,Abandoned,7/15/1983,Surface
2000930,Tuscola Gravel Pit,Construction Sand and Gravel,Abandoned,5/29/1979,Surface
2000938,Rocks Ready Mix Pit,Construction Sand and Gravel,Abandoned,2/21/1979,Surface
2000952,Karber Pit & Mill,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2001032,Ploppers Pit,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2001037,Marquette County Pits,Construction Sand and Gravel,Abandoned,12/28/1988,Surface
2001038,Ironwood Mill,Construction Sand and Gravel,Abandoned,6/25/1981,Surface
2001040,Dickman Road Wash Plant,Construction Sand and Gravel,Abandoned,9/1/1981,Facility
2001041,El-Jay Plant #1,Construction Sand and Gravel,Abandoned,4/7/1994,Surface
2001042,Three S Sand And Gravel Pit & Mill,Construction Sand and Gravel,Abandoned,5/13/1981,Surface
2001046,PORTABLE CRUSHER #1,Construction Sand and Gravel,Intermittent,6/15/1979,Surface
2001047,Superior Wash Plant,Construction Sand and Gravel,Intermittent,11/22/1978,Surface
2001051,Milford Plant,Construction Sand and Gravel,Abandoned,7/28/2025,Surface
2001053,McCloskey R155,Construction Sand and Gravel,Intermittent,4/20/2023,Surface
2001055,Leelanau County Road Commission Pit,Construction Sand and Gravel,Abandoned,9/28/2015,Surface
2001059,Beeman Pit & Mill,Construction Sand and Gravel,Abandoned,8/11/1986,Surface
2001060,Farmer Sand & Gravel Inc,Construction Sand and Gravel,Abandoned,6/3/2009,Surface
2001063,Ludington Pit & Mill,Construction Sand and Gravel,Active,10/15/2021,Surface
2001066,Orlando Pit,Construction Sand and Gravel,Abandoned,6/3/1987,Surface
2001067,WASH PLANT,Construction Sand and Gravel,Intermittent,4/20/1988,Surface
2001069,Stevick Pit,Construction Sand and Gravel,Abandoned,5/22/1981,Surface
2001082,Butterworth Pit,Construction Sand and Gravel,Abandoned,6/20/1984,Surface
2001083,Peterhans Gravel,Construction Sand and Gravel,Abandoned,8/26/1985,Surface
2001085,Wash Plant #1  H/F,Construction Sand and Gravel,Abandoned,5/1/2018,Surface
2001142,Pioneer Plant 1,Construction Sand and Gravel,Abandoned,8/6/1993,Surface
2001143,Pioneer Plant 3,Construction Sand and Gravel,Abandoned,4/19/1990,Surface
2001146,Pioneer Plant #3,Construction Sand and Gravel,Abandoned,5/30/1995,Surface
2001161,Pioneer Plant #1,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2001166,Apache Plant #2,Construction Sand and Gravel,Abandoned,11/9/1984,Surface
2001168,Oakland County Pit,Construction Sand and Gravel,Abandoned,5/6/1977,Surface
2001171,Hewitt Robins Plant #1,Construction Sand and Gravel,Intermittent,10/13/2009,Surface
2001174,Mannsiding Pit,Construction Sand and Gravel,Active,4/15/2018,Surface
2001184,Diamond Crusher #2,Construction Sand and Gravel,Abandoned,8/7/1987,Surface
2001191,Portable PLANT #103,Construction Sand and Gravel,Intermittent,4/15/2018,Surface
2001192,Ravine Rd Pit,Construction Sand and Gravel,Active,7/15/2017,Surface
2001193,Branch County Pit,Construction Sand and Gravel,Abandoned,11/20/1978,Surface
2001194,Hillsdale County Pit,Construction Sand and Gravel,Abandoned,11/21/1978,Surface
2001196,Plant #2,Construction Sand and Gravel,Abandoned,6/11/1993,Surface
2001197,Houghton County Sand & Gravel,Construction Sand and Gravel,Abandoned,7/30/1992,Surface
2001201,Hughes Otsego,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2001213,Champion Inc Pit,Construction Sand and Gravel,Abandoned,5/24/1979,Surface
2001214,Dickinson County Pit,Construction Sand and Gravel,Abandoned,5/31/2007,Surface
2001230,GRATIOT PLANT,Construction Sand and Gravel,Intermittent,5/11/2015,Surface
2001231,LOOMIS PLANT,Construction Sand and Gravel,Intermittent,4/15/2018,Surface
2001232,DEERFIELD PLANT,Construction Sand and Gravel,Active,4/15/2016,Surface
2001254,A A Grange Hall Rd Plant,Construction Sand and Gravel,Active,4/15/2019,Surface
2001295,DREDGE OPERATIONS,Construction Sand and Gravel,Abandoned,9/29/2003,Surface
2001299,M-19 Pit,Construction Sand and Gravel,Abandoned,8/20/1981,Surface
2001315,Otsego Repair Shop,Construction Sand and Gravel,Abandoned,2/13/2017,Surface
2001324,Bohn Pit,Construction Sand and Gravel,Abandoned,8/30/1993,Surface
2001330,Pit No 2-Paris Operation,Construction Sand and Gravel,Abandoned,2/20/1987,Surface
2001331,FRANKE PIT 1,Construction Sand and Gravel,Abandoned,4/1/2025,Surface
2001333,Lippmann III #1039,Construction Sand and Gravel,Abandoned,4/1/2025,Surface
2001337,VASSAR DRYING PLANT,Construction Sand and Gravel,Abandoned,10/20/1998,Surface
2001341,Plant #3 Lippmann,Construction Sand and Gravel,Intermittent,5/30/2008,Surface
2001347,Steen Pit,Construction Sand and Gravel,Abandoned,10/18/1985,Surface
2001349,Greenbush Pit & Mill,Construction Sand and Gravel,Abandoned,5/22/1979,Surface
2001355,Ajax Pit & Mill,Construction Sand and Gravel,Abandoned,9/17/1984,Surface
2001356,Underwood Pit And Mill,Construction Sand and Gravel,Abandoned,4/25/1985,Surface
2001360,Romeo Plant,Construction Sand and Gravel,Abandoned,8/19/1987,Surface
2001362,Hoogerhyde Pit And Mill,Construction Sand and Gravel,Abandoned,9/25/1986,Surface
2001363,Koboski Pit & Mill,Construction Sand and Gravel,Abandoned,5/21/1985,Surface
2001424,Weldon Pit & Mill,Construction Sand and Gravel,Abandoned,7/1/1994,Surface
2001431,Hamilton Wash Plant,Construction Sand and Gravel,Abandoned,5/20/2016,Surface
2001432,Taylor Pit,Construction Sand and Gravel,Abandoned,9/18/1979,Surface
2001435,Ewing Pit,Construction Sand and Gravel,Intermittent,9/3/2020,Surface
2001437,Oakland County Pit,Construction Sand and Gravel,Abandoned,1/2/1980,Surface
2001439,Miller Pit And Mill #2,Construction Sand and Gravel,Abandoned,12/23/1986,Surface
2001512,CEDAR RAPIDS #1,Construction Sand and Gravel,Abandoned,6/29/1998,Surface
2001518,Portable Aggre Pit,Construction Sand and Gravel,Abandoned,2/8/1979,Surface
2001528,Haverdink Pit,Construction Sand and Gravel,Abandoned,8/20/1981,Surface
2001530,Stockwell Pit,Construction Sand and Gravel,Abandoned,11/21/1984,Surface
2001532,Ron Weaver Gravel Company,Construction Sand and Gravel,Abandoned,8/5/2011,Surface
2001533,Eaton County Pit,Construction Sand and Gravel,Abandoned,8/22/1986,Surface
2001534,Ingham County Pit,Construction Sand and Gravel,Abandoned,3/6/1979,Surface
2001539,Shiawassee County Pit,Construction Sand and Gravel,Abandoned,3/6/1979,Surface
2001542,Chippewa County Pits,Construction Sand and Gravel,Abandoned,11/15/1982,Surface
2001554,Gillisse Const Co Pit & Mill,Construction Sand and Gravel,Abandoned,5/15/1987,Surface
2001555,Austin-Western Plant #2,Construction Sand and Gravel,Abandoned,7/5/1989,Surface
2001556,Austin Western Plant #3,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2001557,Dunaetz Pit,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2001570,John R Sand & Gravel Pit,Construction Sand and Gravel,Abandoned,9/8/1987,Surface
2001575,PC-7,Construction Sand and Gravel,Intermittent,8/8/2019,Surface
2001579,Millington Gravel LLC,Construction Sand and Gravel,Abandoned,10/17/2007,Surface
2001582,Vassar Gravel Pit And Mill,Construction Sand and Gravel,Abandoned,7/17/1991,Surface
2001588,Henry Balkema Sand Pit,Construction Sand and Gravel,Abandoned,8/24/1983,Surface
2001614,Snider Farms Pit,Construction Sand and Gravel,Abandoned,10/16/1981,Surface
2001617,Boss Pit And Mill,Construction Sand and Gravel,Abandoned,7/22/1977,Surface
2001618,Great Lakes Pit & Mill,Construction Sand and Gravel,Abandoned,3/22/1990,Surface
2001624,Dixon Pit And Mill,Construction Sand and Gravel,Abandoned,1/2/1980,Surface
2001625,Wargo Pit,Construction Sand and Gravel,Abandoned,11/29/1978,Surface
2001627,Pleasant Hills Pit 9,Construction Sand and Gravel,Abandoned,9/10/1987,Surface
2001630,Fischer Pit And Mill,Construction Sand and Gravel,Abandoned,4/10/1978,Surface
2001640,Ingham County Pit,Construction Sand and Gravel,Abandoned,9/28/1982,Surface
2001649,Vergote & Sons Sand Company Incorporated,Construction Sand and Gravel,Abandoned,9/3/1986,Surface
2001650,"J.E. MOORE SAND & GRAVEL, INC.",Construction Sand and Gravel,Abandoned,4/30/2002,Surface
2001660,County Pit No 1,Construction Sand and Gravel,Abandoned,8/30/1982,Surface
2001665,Dennison Pit,Construction Sand and Gravel,Abandoned,9/4/1987,Surface
2001667,Stollard Pit,Construction Sand and Gravel,Abandoned,11/18/1982,Surface
2001683,Sleeth Road Pit,Construction Sand and Gravel,Abandoned,5/10/1985,Surface
2001694,SMITH PIT,Construction Sand and Gravel,Abandoned,7/30/2025,Surface
2001741,Allis Chalmers Plant #2,Construction Sand and Gravel,Abandoned,12/6/1985,Surface
2001751,Coldwater,Construction Sand and Gravel,Abandoned,10/23/2007,Surface
2001753,Allis Chalmers Plant #1,Construction Sand and Gravel,Abandoned,6/12/1986,Surface
2001754,Maple Pit,Construction Sand and Gravel,Abandoned,6/10/1981,Surface
2001761,Schoolcraft County Pit,Construction Sand and Gravel,Abandoned,8/26/1985,Surface
2001763,Carl Schlegel Inc Martin Pit,Construction Sand and Gravel,Active,4/15/2022,Surface
2001764,Cone Crusher,Construction Sand and Gravel,Abandoned,6/18/1987,Surface
2001767,Irish Hills Pit,Construction Sand and Gravel,Abandoned,5/6/1985,Surface
2001768,MILFORD PLANT #815,Construction Sand and Gravel,Abandoned,1/9/1997,Surface
2001770,Neadow Pit,Construction Sand and Gravel,Abandoned,10/6/1982,Surface
